path,question,gt_answer,pred_answer,is_correct
bc/bc232568.jpg,What is in the image?,background,sign,False
bc/bc232568.jpg,What color is it?,white,blue,False
bc/bc232568.jpg,What is the code?,PT03,unknown,False
b5/b5fd81bc.jpg,What is in the image?,Toothbrush,picture,False
b5/b5fd81bc.jpg,What color are the bristles?,Green,white,False
b5/b5fd81bc.jpg,What is the handle made of?,Bamboo,plastic,False
0f/0fbba725.jpg,What item is visible?,Container,cell phone,False
0f/0fbba725.jpg,What color is the lid?,Purple,green,False
0f/0fbba725.jpg,What is the primary color of the label?,Lavender,green,False
62/6250533d.jpg,What is in the image?,Light,remote,False
62/6250533d.jpg,What color is it?,White,black,False
62/6250533d.jpg,What is the shape?,Square,rectangle,False
d0/d0b055a3.jpg,What is shown?,Putty,clock,False
d0/d0b055a3.jpg,What color is it?,Pink,black,False
d0/d0b055a3.jpg,What shape is the container?,Round,round,True
96/96cd525b.jpg,What is in the image?,Bulb,lamp,False
96/96cd525b.jpg,What is the shape?,Round,round,True
96/96cd525b.jpg,What color is it?,White,black,False
71/71c45b1c.jpg,What is in the image?,Bottle,phone,False
71/71c45b1c.jpg,What color is the bottle?,White,green,False
71/71c45b1c.jpg,What is the bottle holding?,Capsules,lotion,False
4e/4e9e496d.jpg,What is shown?,Ring,moon,False
4e/4e9e496d.jpg,What color is it?,Black,white,False
4e/4e9e496d.jpg,What shape is the main part?,Circle,round,False
9e/9e18f45d.jpg,What is in the image?,Jars,man,False
9e/9e18f45d.jpg,What is the primary color?,Clear,black,False
9e/9e18f45d.jpg,What is it made of?,Glass,wood,False
91/9186b69a.jpg,What is in the image?,Vial,phone,False
91/9186b69a.jpg,What color is the label?,Yellow,blue,False
91/9186b69a.jpg,How many are shown?,Six,1,False
ea/eaf43cf4.jpg,What is in the image?,Filter,sink,False
ea/eaf43cf4.jpg,What color is it?,White,white,True
ea/eaf43cf4.jpg,What shape is the main part?,Cylinder,rectangle,False
5e/5e2d7daf.jpg,What is in the image?,Glass,wine glass,False
5e/5e2d7daf.jpg,What is the primary color?,Clear,black,False
5e/5e2d7daf.jpg,How many items are present?,One,1,True
ce/ce858944.jpg,What is in the image?,Containers,man,False
ce/ce858944.jpg,What color are the containers?,White,white,True
ce/ce858944.jpg,How many containers are shown?,Three,1,False
59/59f636b9.jpg,What is depicted?,Bottle,candle,False
59/59f636b9.jpg,What color is the bottle?,Pink,white,False
59/59f636b9.jpg,What shape is the container?,Cylinder,square,False
6a/6ab14c87.jpg,What is depicted?,Bottle,beer,False
6a/6ab14c87.jpg,What color is the bottle?,Brown,brown,True
6a/6ab14c87.jpg,What is the bottle's cap made of?,Plastic,metal,False
0b/0b71268d.jpg,What is depicted?,Rings,sign,False
0b/0b71268d.jpg,What color are they?,Black,white,False
0b/0b71268d.jpg,How many are shown?,Ten,1,False
fa/fa2dfb6e.jpg,What is pictured?,Chair,chair,True
fa/fa2dfb6e.jpg,What color is the seat?,Black,black,True
fa/fa2dfb6e.jpg,What is the chair made of?,Wood,wood,True
1d/1d6cd0c7.jpg,What is pictured?,Pan,phone,False
1d/1d6cd0c7.jpg,What color are the handles?,Red,red,True
1d/1d6cd0c7.jpg,What is the pan's shape?,Rectangular,rectangle,False
ac/ac4340cc.jpg,What is in the image?,Holder,man,False
ac/ac4340cc.jpg,What color is it?,White,black,False
ac/ac4340cc.jpg,What is its shape?,Round,rectangle,False
01/0126db7b.jpg,What is in the image?,Brush,toothbrush,False
01/0126db7b.jpg,What color is it?,Black,black,True
01/0126db7b.jpg,How many are shown?,One,1,True
c0/c0136ec8.jpg,What is in the image?,Cheese,toothpaste,False
c0/c0136ec8.jpg,What color are the sticks?,White,white,True
c0/c0136ec8.jpg,How many sticks are visible?,Six,1,False
ac/ac92735b.jpg,What is in the image?,Multimeter,sign,False
ac/ac92735b.jpg,What color is it?,Black,white,False
ac/ac92735b.jpg,What is its shape?,Rectangular,rectangle,False
a8/a886c54d.jpg,What is in the image?,Cup,glass,False
a8/a886c54d.jpg,What is its shape?,Round,rectangle,False
a8/a886c54d.jpg,What is it made of?,Plastic,glass,False
d2/d2a1a7ce.jpg,What is in the image?,Raisins,cat,False
d2/d2a1a7ce.jpg,What color are they?,Black,white,False
d2/d2a1a7ce.jpg,What is their shape?,Dry,square,False
1b/1b32403f.jpg,What item is visible?,Cover,tv,False
1b/1b32403f.jpg,What is the primary color?,Black,white,False
1b/1b32403f.jpg,What is it made of?,Fabric,plastic,False
68/68f50427.jpg,What item is visible?,Container,truck,False
68/68f50427.jpg,What color is the lid?,Blue,red,False
68/68f50427.jpg,What is the primary color?,Blue,red,False
92/92c61e1b.jpg,What is in the image?,Candle,remote,False
92/92c61e1b.jpg,What color is it?,White,black,False
92/92c61e1b.jpg,What is its shape?,Round,circle,False
dd/dd0a6072.jpg,What is in the image?,Bottle,bottle,True
dd/dd0a6072.jpg,What color is the label?,Black,white,False
dd/dd0a6072.jpg,What is the bottle made of?,Plastic,plastic,True
6f/6fc93ce6.jpg,What is in the image?,Bulb,phone,False
6f/6fc93ce6.jpg,What color is it?,White,black,False
6f/6fc93ce6.jpg,What is its shape?,A19,round,False
c2/c271a519.jpg,What is depicted?,Lid,toilet,False
c2/c271a519.jpg,What color is it?,White,black,False
c2/c271a519.jpg,What is its shape?,Round,round,True
a3/a3d7c029.jpg,What is in the image?,Bottle,person,False
a3/a3d7c029.jpg,What color is the bottle?,Brown,brown,True
a3/a3d7c029.jpg,What is on the bottle?,Capsules,coffee,False
d2/d2432da3.jpg,What is depicted?,Glass,glass,True
d2/d2432da3.jpg,What color is it?,Clear,white,False
d2/d2432da3.jpg,What is its shape?,Tall,rectangle,False
98/98cbb685.jpg,What is shown?,Cheese,sign,False
98/98cbb685.jpg,What color is it?,White,white,True
98/98cbb685.jpg,What shape is it?,Block,rectangle,False
a7/a775a260.jpg,What is shown?,Lamp,apple,False
a7/a775a260.jpg,What color is it?,Orange,red,False
a7/a775a260.jpg,How many are shown?,Two,1,False
b6/b61b5c3c.jpg,What is in the image?,Bulb,scale,False
b6/b61b5c3c.jpg,What color is it?,White,black,False
b6/b61b5c3c.jpg,What shape is the bulb?,Round,round,True
0b/0bb8a0ec.jpg,What is depicted?,Ring,hair dryer,False
0b/0bb8a0ec.jpg,What color is it?,Black,black,True
0b/0bb8a0ec.jpg,What shape is the main part?,Ring,triangle,False
be/bee53c36.jpg,What is in the image?,Light,clock,False
be/bee53c36.jpg,What color is it?,White,black,False
be/bee53c36.jpg,What is its shape?,Round,round,True
4e/4e821cf5.jpg,What is in the image?,Wrap,microwave,False
4e/4e821cf5.jpg,What color is it?,White,black,False
4e/4e821cf5.jpg,How many are shown?,One,1,True
62/629d612a.jpg,What is in the image?,Diapers,sign,False
62/629d612a.jpg,What is the primary color?,White,blue,False
62/629d612a.jpg,What is visible?,PT,sign,False
bf/bf49fbe8.jpg,What is depicted?,Hook,glass,False
bf/bf49fbe8.jpg,What color is it?,Black,black,True
bf/bf49fbe8.jpg,How many are shown?,One,1,True
3c/3cd8a21f.jpg,What is shown?,Spoon,remote,False
3c/3cd8a21f.jpg,What color is it?,White,black,False
3c/3cd8a21f.jpg,What is it made of?,Plastic,wood,False
f4/f45ab978.jpg,What is in the image?,Bulb,light,False
f4/f45ab978.jpg,What color is it?,White,black,False
f4/f45ab978.jpg,What is its shape?,Round,round,True
a0/a058bcf2.jpg,What is in the image?,Crisp,remote,False
a0/a058bcf2.jpg,What color is it?,Green,white,False
a0/a058bcf2.jpg,What shape is it?,Rectangular,rectangle,False
cb/cbe6e201.jpg,What is in the image?,Pencil,scissors,False
cb/cbe6e201.jpg,What color is it?,Red,red,True
cb/cbe6e201.jpg,What is the point?,Sharp,scissors,False
a3/a3c75a61.jpg,What is shown?,Rice,sign,False
a3/a3c75a61.jpg,What color is the text?,Gray,black,False
a3/a3c75a61.jpg,What is the background color?,White,white,True
64/645319dd.jpg,What is depicted in the image?,Napkin,laptop,False
64/645319dd.jpg,What color is the napkin?,Red,red,True
64/645319dd.jpg,What is the napkin's shape?,Square,square,True
10/1066beab.jpg,What is depicted?,Mask,sign,False
10/1066beab.jpg,What color is it?,Blue,white,False
10/1066beab.jpg,How many masks are shown?,One,0,False
a2/a2d2c872.jpg,What is in the image?,Bike,bike,True
a2/a2d2c872.jpg,What color is the bike?,Red,black,False
a2/a2d2c872.jpg,What shape is the frame?,X,oval,False
a5/a577fc1b.jpg,What is in the image?,Bottle,cross,False
a5/a577fc1b.jpg,What color is the bottle?,White,green,False
a5/a577fc1b.jpg,What shape is the bottle?,Cylinder,rectangle,False
60/605c1d89.jpg,What is depicted?,Feeder,water,False
60/605c1d89.jpg,What color is it?,Green,green,True
60/605c1d89.jpg,How many are shown?,Two,1,False
cd/cd566ea4.jpg,What is depicted?,Lights,moon,False
cd/cd566ea4.jpg,What color are they?,Copper,white,False
cd/cd566ea4.jpg,What shape is shown?,Circle,circle,True
b4/b4991ee9.jpg,What is depicted?,Pencil,phone,False
b4/b4991ee9.jpg,What color is it?,Red,red,True
b4/b4991ee9.jpg,What is its shape?,Cylinder,triangle,False
cd/cddf3787.jpg,What is in the image?,Clip,remote,False
cd/cddf3787.jpg,What color is it?,Black,black,True
cd/cddf3787.jpg,What is its shape?,Square,rectangle,False
2b/2b82ba40.jpg,What is in the image?,Bulb,light,False
2b/2b82ba40.jpg,What shape is it?,Round,round,True
2b/2b82ba40.jpg,What color is it?,White,black,False
84/840c3555.jpg,What is in the image?,Bracket,wii remote,False
84/840c3555.jpg,What color is it?,Bronze,white,False
84/840c3555.jpg,How many are shown?,Two,1,False
e6/e6ebf687.jpg,What is in the image?,Gel,phone,False
e6/e6ebf687.jpg,What color is it?,White,gray,False
e6/e6ebf687.jpg,What shape is the container?,Square,square,True
30/30abb43a.jpg,What is in the image?,Marker,knife,False
30/30abb43a.jpg,What color is it?,Red,red,True
30/30abb43a.jpg,How many are shown?,One,1,True
05/055820ce.jpg,What is pictured?,Duster,scale,False
05/055820ce.jpg,What color is it?,Blue,orange,False
05/055820ce.jpg,What is the shape?,Teardrop,triangle,False
62/621a253a.jpg,What is shown?,Box,man,False
62/621a253a.jpg,What color is it?,White,black,False
62/621a253a.jpg,How many are shown?,Four,1,False
30/303b966a.jpg,What is in the image?,Bulb,light,False
30/303b966a.jpg,What color is it?,White,white,True
30/303b966a.jpg,What shape is it?,Round,round,True
4a/4a25c189.jpg,What is depicted?,Ring,moon,False
4a/4a25c189.jpg,What color is it?,Black,white,False
4a/4a25c189.jpg,What shape is the main object?,Circle,circle,True
34/34700859.jpg,What is in the image?,Salsa,food,False
34/34700859.jpg,What color is it?,Red,white,False
34/34700859.jpg,What shape is the container?,Round,round,True
87/87b77811.jpg,What is depicted?,Meter,sign,False
87/87b77811.jpg,What color is it?,Black,white,False
87/87b77811.jpg,What is its shape?,Clamp,oval,False
ef/ef40a7c3.jpg,What is in the image?,Foil,hand,False
ef/ef40a7c3.jpg,What color is it?,Silver,blue,False
ef/ef40a7c3.jpg,What shape is the box?,Rectangle,square,False
e1/e108904e.jpg,What is shown?,Glass,wine glass,False
e1/e108904e.jpg,What is its shape?,Cup,rectangle,False
e1/e108904e.jpg,What color is it?,Clear,white,False
64/6499319d.jpg,What is shown in the image?,Table,refrigerator,False
64/6499319d.jpg,What color is the table?,White,white,True
64/6499319d.jpg,How many shelves are visible?,One,2,False
9a/9a9bcf97.jpg,What is in the image?,Desk,toilet,False
9a/9a9bcf97.jpg,What color is it?,White,white,True
9a/9a9bcf97.jpg,What is its surface like?,Wood,flat,False
f1/f1ae1e91.jpg,What is in the image?,Containers,man,False
f1/f1ae1e91.jpg,What color are the containers?,Clear,white,False
f1/f1ae1e91.jpg,How many containers are shown?,One,1,True
8e/8ea6f0a1.jpg,What is shown?,INGREDIENTS,rug,False
8e/8ea6f0a1.jpg,What color is the text?,Black,black,True
8e/8ea6f0a1.jpg,What is the text about?,Coffee,rain,False
4f/4f9dfca8.jpg,What is depicted?,Bracket,sign,False
4f/4f9dfca8.jpg,What color is it?,White,white,True
4f/4f9dfca8.jpg,How many are shown?,Two,1,False
f1/f1431fac.jpg,What is in the image?,Bowl,bowl,True
f1/f1431fac.jpg,What color are the stripes?,Blue,yellow,False
f1/f1431fac.jpg,What shape is it?,Round,round,True
23/23974b43.jpg,What is in the image?,Marker,knife,False
23/23974b43.jpg,What color is it?,Red,red,True
23/23974b43.jpg,What is its shape?,Pen,rectangle,False
f5/f524b8c5.jpg,What is in the image?,Sticks,sign,False
f5/f524b8c5.jpg,What color are the sticks?,Pink,black,False
f5/f524b8c5.jpg,What is the pattern?,Geometric,flowers,False
b0/b02a0fc9.jpg,What is in the image?,Pan,man,False
b0/b02a0fc9.jpg,What color is it?,Black,black,True
b0/b02a0fc9.jpg,What is its shape?,Round,round,True
6b/6b5097fd.jpg,What is in the image?,Journal,microwave,False
6b/6b5097fd.jpg,What color is it?,Black,black,True
6b/6b5097fd.jpg,How many are shown?,Two,1,False
57/57119b7e.jpg,What is in the image?,Glass,glass,True
57/57119b7e.jpg,What is the primary color?,Clear,black,False
57/57119b7e.jpg,How many items are present?,One,1,True
a6/a6e14558.jpg,What is in the image?,Ingredients,sign,False
a6/a6e14558.jpg,What color is the text?,Black,black,True
a6/a6e14558.jpg,What is the background color?,White,white,True
9e/9ee28f30.jpg,What is shown?,Packet,phone,False
9e/9ee28f30.jpg,What color is the packaging?,Pink,pink,True
9e/9ee28f30.jpg,How many packets are visible?,One,1,True
6d/6d9c5dd9.jpg,What is in the image?,Container,phone,False
6d/6d9c5dd9.jpg,What color is the lid?,Blue,black,False
6d/6d9c5dd9.jpg,How many containers are shown?,One,1,True
89/89a38446.jpg,What is in the image?,Box,phone,False
89/89a38446.jpg,What color is the box?,White,gray,False
89/89a38446.jpg,What is the box made of?,Plastic,plastic,True
39/397b415f.jpg,What item is visible?,Pen,knife,False
39/397b415f.jpg,What color is the ink?,Red,black,False
39/397b415f.jpg,What is the pen's body made of?,Plastic,metal,False
9e/9ee5ab5b.jpg,What is in the image?,packets,phone,False
9e/9ee5ab5b.jpg,What color is it?,purple,white,False
9e/9ee5ab5b.jpg,How many are there?,six,1,False
d5/d53fb248.jpg,What is in the image?,Fan,clock,False
d5/d53fb248.jpg,What color is it?,White,black,False
d5/d53fb248.jpg,What shape is the fan?,Round,round,True
61/61d903fd.jpg,What is in the image?,Desk,toilet,False
61/61d903fd.jpg,What color is it?,White,white,True
61/61d903fd.jpg,What is its surface like?,Smooth,flat,False
80/806484e0.jpg,What is in the image?,Glass,wine glass,False
80/806484e0.jpg,What is its shape?,Flute,rectangle,False
80/806484e0.jpg,What is the material?,Glass,glass,True
ea/ea6b7668.jpg,What is in the image?,Lights,moon,False
ea/ea6b7668.jpg,What color are the lights?,Copper,white,False
ea/ea6b7668.jpg,What shape is the item?,Circle,circle,True
a4/a404757c.jpg,What is in the image?,sticks,pen,False
a4/a404757c.jpg,What color are they?,brown,white,False
a4/a404757c.jpg,How many pairs?,three,0,False
dc/dc13bbaa.jpg,What is in the image?,Glass,wine glass,False
dc/dc13bbaa.jpg,What color is it?,Clear,white,False
dc/dc13bbaa.jpg,What shape is it?,Cup,square,False
d4/d4e29e35.jpg,What is in the image?,Ingredients,sign,False
d4/d4e29e35.jpg,What color is it?,Orange,orange,True
d4/d4e29e35.jpg,What is listed?,Sugar,school,False
03/039a5d9a.jpg,What's in the picture?,Light,toilet,False
03/039a5d9a.jpg,What color is it?,White,white,True
03/039a5d9a.jpg,What shape is the light?,Round,round,True
46/46a66559.jpg,What is in the image?,Table,table,True
46/46a66559.jpg,What color is the table?,Oak,brown,False
46/46a66559.jpg,What is the table made of?,Wood,wood,True
c6/c618e1da.jpg,What is shown?,Binder,wii,False
c6/c618e1da.jpg,What color is it?,Black,black,True
c6/c618e1da.jpg,What is its shape?,Rectangular,rectangle,False
81/81550298.jpg,What is depicted?,Frame,refrigerator,False
81/81550298.jpg,What color is it?,White,white,True
81/81550298.jpg,How many legs are visible?,Four,1,False
09/09e1acc8.jpg,What is in the image?,Bulb,toilet,False
09/09e1acc8.jpg,What color is it?,White,black,False
09/09e1acc8.jpg,What is its shape?,Cone,round,False
74/74f1afe7.jpg,What is shown?,Ingredients,keyboard,False
74/74f1afe7.jpg,What color is the text?,Black,black,True
74/74f1afe7.jpg,What word is repeated?,Seed,yes,False
80/80b2ec5d.jpg,What is shown in the image?,Bottle,brush,False
80/80b2ec5d.jpg,What color is the bottle?,Blue,brown,False
80/80b2ec5d.jpg,What is it?,Serum,brush,False
72/7262d975.jpg,What is in the image?,Bulb,light,False
72/7262d975.jpg,What color is it?,White,black,False
72/7262d975.jpg,What is its shape?,Round,round,True
72/72e03206.jpg,What is depicted?,Packet,phone,False
72/72e03206.jpg,What color is the packet?,Pink,green,False
72/72e03206.jpg,What is the soup type?,Miso,tomato,False
6a/6a8d3c5e.jpg,What is in the image?,Glass,wine glass,False
6a/6a8d3c5e.jpg,What is its shape?,Pint,rectangle,False
6a/6a8d3c5e.jpg,What is its color?,Clear,clear,True
f4/f4436105.jpg,What is shown?,Binder,wii remote,False
f4/f4436105.jpg,What color is it?,White,black,False
f4/f4436105.jpg,How many are shown?,One,1,True
a3/a339689a.jpg,What item is visible?,bowl,bowl,True
a3/a339689a.jpg,What is the primary color?,Blue,black,False
a3/a339689a.jpg,What is it made of?,Ceramic,ceramic,True
1f/1f4742f8.jpg,What is in the image?,Bulb,vase,False
1f/1f4742f8.jpg,What color is it?,White,black,False
1f/1f4742f8.jpg,What shape is the top?,Round,round,True
49/499e7f17.jpg,What is in the image?,Table,microwave,False
49/499e7f17.jpg,What color is it?,White,white,True
49/499e7f17.jpg,What is the base like?,Square,hard,False
84/849d2cca.jpg,What is shown?,Ingredients,water,False
84/849d2cca.jpg,What color is the text?,Black,black,True
84/849d2cca.jpg,What is the text describing?,Nutmeg,school,False
02/022e5f74.jpg,What is in the image?,Bag,cake,False
02/022e5f74.jpg,What color is it?,Black,black,True
02/022e5f74.jpg,What is its shape?,Rectangular,rectangle,False
7a/7a884309.jpg,What is in the image?,Onions,glass,False
7a/7a884309.jpg,What color are the onions?,Yellow,green,False
7a/7a884309.jpg,What is the container made of?,Plastic,glass,False
62/62ae1668.jpg,What is in the image?,Pitcher,vase,False
62/62ae1668.jpg,What is its shape?,Clear,triangle,False
62/62ae1668.jpg,What is it made of?,Glass,glass,True
bb/bbddb2d2.jpg,What is in the image?,Ingredients,wall,False
bb/bbddb2d2.jpg,What color is it?,Green,purple,False
bb/bbddb2d2.jpg,What is listed?,Ingredients,school,False
a8/a81993a1.jpg,What is depicted?,Pencil,scissors,False
a8/a81993a1.jpg,What color is it?,Red,red,True
a8/a81993a1.jpg,What is it held in?,Hand,phone,False
16/16fcd08f.jpg,What is in the image?,Meter,remote,False
16/16fcd08f.jpg,What color is it?,Black,white,False
16/16fcd08f.jpg,What is its shape?,Rectangular,rectangle,False
a0/a02f62a8.jpg,What is depicted?,Mop,scale,False
a0/a02f62a8.jpg,What color is the handle?,White,white,True
a0/a02f62a8.jpg,What color is the spray bottle?,Blue,black,False
8f/8f0b1ed0.jpg,What is in the image?,Filter,phone,False
8f/8f0b1ed0.jpg,What color is the top?,Blue,blue,True
8f/8f0b1ed0.jpg,Is it transparent?,Yes,yes,True
b5/b5a6a107.jpg,What is in the image?,Meter,remote,False
b5/b5a6a107.jpg,What color is it?,Black,white,False
b5/b5a6a107.jpg,What is its shape?,Rectangular,rectangle,False
11/11c1c9fe.jpg,What is shown?,Pen,knife,False
11/11c1c9fe.jpg,What color is it?,Blue,yellow,False
11/11c1c9fe.jpg,How many?,One,1,True
7d/7d12eec8.jpg,What is in the image?,Bottle,toothbrush,False
7d/7d12eec8.jpg,What color is it?,Blue,white,False
7d/7d12eec8.jpg,How many are shown?,One,1,True
cd/cd68e062.jpg,What is depicted?,Labels,scale,False
cd/cd68e062.jpg,What color are the labels?,White,white,True
cd/cd68e062.jpg,What is the shape of the package?,Rectangle,square,False
48/4854d117.jpg,What is in the image?,Cover,tv,False
48/4854d117.jpg,What color is it?,Black,black,True
48/4854d117.jpg,What is its shape?,Square,rectangle,False
7d/7d1499fc.jpg,What is in the image?,Filters,sign,False
7d/7d1499fc.jpg,What color are they?,White,white,True
7d/7d1499fc.jpg,How many are there?,Four,1,False
e2/e264bc76.jpg,What is shown?,Spoon,light,False
e2/e264bc76.jpg,What color is it?,White,black,False
e2/e264bc76.jpg,What is it made of?,Plastic,metal,False
70/70e05a92.jpg,What is in the image?,Blueberries,picture,False
70/70e05a92.jpg,What color are they?,Blue,white,False
70/70e05a92.jpg,What is their form?,Dried,wii,False
a9/a9e9618e.jpg,What is depicted?,Peeler,sign,False
a9/a9e9618e.jpg,What color is the handle?,Green,white,False
a9/a9e9618e.jpg,How many peelers are shown?,One,0,False
c7/c75be8a0.jpg,What is in the image?,Box,phone,False
c7/c75be8a0.jpg,What color is the box?,White,gray,False
c7/c75be8a0.jpg,What is the shape of the box?,Square,square,True
7a/7a00738d.jpg,What is depicted?,Box,man,False
7a/7a00738d.jpg,What color is it?,White,black,False
7a/7a00738d.jpg,How many are shown?,Three,1,False
e9/e99087c6.jpg,What is in the image?,Bulb,vase,False
e9/e99087c6.jpg,What color is it?,White,black,False
e9/e99087c6.jpg,How many are shown?,One,1,True
2d/2d362855.jpg,What is shown?,Text,water,False
2d/2d362855.jpg,What color is the text?,Gray,black,False
2d/2d362855.jpg,What is the text made of?,Cotton,paper,False
9b/9b6dd5f4.jpg,What is in the image?,Table,table,True
9b/9b6dd5f4.jpg,What shape is it?,Triangular,rectangle,False
9b/9b6dd5f4.jpg,What color is it?,Wood,brown,False
b7/b7aafb2c.jpg,What is in the image?,Holder,remote,False
b7/b7aafb2c.jpg,What color is it?,Grey,black,False
b7/b7aafb2c.jpg,How many sections are there?,Two,3,False
1b/1bf77436.jpg,What is in the image?,Hook,hair dryer,False
1b/1bf77436.jpg,What color is it?,Gray,black,False
1b/1bf77436.jpg,What is its shape?,J,circle,False
2a/2ace2dfb.jpg,What is in the image?,Clips,remote,False
2a/2ace2dfb.jpg,What color are they?,Silver,black,False
2a/2ace2dfb.jpg,What is their shape?,Oval,rectangle,False
e7/e787bd22.jpg,What is in the image?,Bottle,bottle,True
e7/e787bd22.jpg,What color is the bottle?,Clear,blue,False
e7/e787bd22.jpg,What is on the top?,Pump,bottle,False
40/40e6db51.jpg,What is in the image?,Rod,person,False
40/40e6db51.jpg,What color is it?,Nickel,black,False
40/40e6db51.jpg,What is its shape?,Metal,rectangle,False
58/5875d811.jpg,What is depicted?,Dresser,tv,False
58/5875d811.jpg,What color is the drawer?,Grey,white,False
58/5875d811.jpg,What color is the frame?,White,gray,False
9e/9e40ac26.jpg,What is in the image?,background,sign,False
9e/9e40ac26.jpg,What color is it?,beige,blue,False
9e/9e40ac26.jpg,What is visible?,PT,sign,False
6e/6e32f451.jpg,What is in the image?,Frame,microwave,False
6e/6e32f451.jpg,What color is it?,Nickel,black,False
6e/6e32f451.jpg,How many are shown?,Two,1,False
f0/f0422b0a.jpg,What is in the image?,Meter,scissors,False
f0/f0422b0a.jpg,What color is it?,Black,white,False
f0/f0422b0a.jpg,What is its shape?,Clamp,oval,False
c3/c3320067.jpg,What is shown?,Glass,wine glass,False
c3/c3320067.jpg,What color is it?,Clear,black,False
c3/c3320067.jpg,What is its shape?,Pint,rectangle,False
7a/7a88a7e6.jpg,What is in the image?,Labels,man,False
7a/7a88a7e6.jpg,What color are the labels?,White,white,True
7a/7a88a7e6.jpg,How many sheets are shown?,One,0,False
bd/bda61790.jpg,What is in the image?,Frame,box,False
bd/bda61790.jpg,What color is it?,White,white,True
bd/bda61790.jpg,What is its shape?,Rectangular,square,False
8f/8fd5f7f0.jpg,What is in the image?,Bottle,phone,False
8f/8fd5f7f0.jpg,What color is it?,Green,pink,False
8f/8fd5f7f0.jpg,What shape is the bottle?,Square,rectangle,False
d5/d54e0dc7.jpg,What is depicted?,Cleaner,sign,False
d5/d54e0dc7.jpg,What color is it?,Green,red,False
d5/d54e0dc7.jpg,How many are shown?,One,1,True
1c/1cf2ef01.jpg,What is in the image?,Bulb,glass,False
1c/1cf2ef01.jpg,What is its shape?,Round,round,True
1c/1cf2ef01.jpg,What color is it?,Clear,blue,False
df/df33de71.jpg,What is in the image?,Popcorn,remote,False
df/df33de71.jpg,What color is it?,White,white,True
df/df33de71.jpg,What is its shape?,Puff,rectangle,False
3a/3a722a42.jpg,What is in the image?,Bulb,lamp,False
3a/3a722a42.jpg,What is the shape?,Round,round,True
3a/3a722a42.jpg,What color is it?,Clear,white,False
56/5609f6c6.jpg,What is in the image?,Bulb,light,False
56/5609f6c6.jpg,What color is it?,White,black,False
56/5609f6c6.jpg,What shape is it?,Round,round,True
9b/9bb4e4fd.jpg,What is in the image?,Marker,wii remote,False
9b/9bb4e4fd.jpg,What color is it?,Red,white,False
9b/9bb4e4fd.jpg,What is its shape?,Cylinder,rectangle,False
a8/a8db00ca.jpg,What is shown?,Ingredients,nothing,False
a8/a8db00ca.jpg,What color is the text?,White,white,True
a8/a8db00ca.jpg,What is the background?,Black,clear,False
0d/0d712840.jpg,What is depicted?,Bottle,phone,False
0d/0d712840.jpg,What color is the bottle?,Brown,blue,False
0d/0d712840.jpg,What is the cap made of?,Plastic,plastic,True
e8/e82f778e.jpg,What is in the image?,Chair,scissors,False
e8/e82f778e.jpg,What color is it?,Gray,black,False
e8/e82f778e.jpg,What is its shape?,Metal,circle,False
6a/6ab4acfe.jpg,What is in the image?,Plate,clock,False
6a/6ab4acfe.jpg,What color is it?,White,white,True
6a/6ab4acfe.jpg,What is its shape?,Round,circle,False
50/50c43d45.jpg,What is in the image?,Labels,clock,False
50/50c43d45.jpg,What color are the labels?,White,white,True
50/50c43d45.jpg,What is the shape of the package?,Rectangle,square,False
3a/3ab92715.jpg,What is in the image?,Marker,toothbrush,False
3a/3ab92715.jpg,What color is the marker?,Red,red,True
3a/3ab92715.jpg,How many markers are shown?,One,2,False
13/1361f0df.jpg,What is shown?,Organizer,book,False
13/1361f0df.jpg,What color is it?,Pink,black,False
13/1361f0df.jpg,How many trays are there?,Three,1,False
71/711423c6.jpg,What is depicted in the image?,Bottle,bottle,True
71/711423c6.jpg,What color is the bottle?,Brown,brown,True
71/711423c6.jpg,What is the cap made of?,Plastic,cloth,False
66/66462061.jpg,What item is visible?,Cup,cup,True
66/66462061.jpg,What color is it?,White,black,False
66/66462061.jpg,What is it made of?,Plastic,plastic,True
f5/f545ecd7.jpg,What is depicted?,Roller,man,False
f5/f545ecd7.jpg,What color is it?,Blue,orange,False
f5/f545ecd7.jpg,What is its shape?,Cylinder,rectangle,False
b6/b641ec71.jpg,What is in the image?,Stand,man,False
b6/b641ec71.jpg,What color is it?,Silver,black,False
b6/b641ec71.jpg,What is its shape?,Round,rectangle,False
65/65f93c77.jpg,What is depicted?,Bulb,cross,False
65/65f93c77.jpg,What color is it?,White,black,False
65/65f93c77.jpg,What is its shape?,Round,round,True
98/9856b6c8.jpg,What is in the image?,Toothbrush,vase,False
98/9856b6c8.jpg,What color is the handle?,Purple,green,False
98/9856b6c8.jpg,What color are the bristles?,Black,white,False
cf/cf9a3f01.jpg,What is depicted?,Corkscrew,picture,False
cf/cf9a3f01.jpg,What color is it?,Silver,white,False
cf/cf9a3f01.jpg,What is it made of?,Metal,paper,False
ca/cae0bd98.jpg,What is depicted?,Bulb,wii controller,False
ca/cae0bd98.jpg,What color is it?,White,white,True
ca/cae0bd98.jpg,What is its shape?,Cone,round,False
fe/fe614065.jpg,What is in the image?,Cup,wine glass,False
fe/fe614065.jpg,What is its color?,Clear,black,False
fe/fe614065.jpg,What shape is it?,Round,square,False
d8/d8ac8c80.jpg,What is in the image?,Serum,food,False
