path,question,gt_answer,pred_answer,is_correct
a0/a0397f5a.jpg,What is the height?,26cm,tall,False
a0/a0397f5a.jpg,What color is it?,brown,brown,True
2d/2db599dd.jpg,What is in the image?,bottle,man ' s hand,False
2d/2db599dd.jpg,What is the height?,11in,5 feet,False
2d/2db599dd.jpg,What color is the bottle?,blue,yellow,False
e9/e95c6788.jpg,What is in the image?,Envelope,man,False
e9/e95c6788.jpg,What is the height?,14in,tall,False
e9/e95c6788.jpg,What color is it?,Blue,blue,True
c1/c1f770fd.jpg,What is in the image?,Water,plastic jugs,False
c1/c1f770fd.jpg,What is the primary color?,Clear,white,False
c1/c1f770fd.jpg,Is it transparent or opaque?,Transparent,opaque,False
97/97051e18.jpg,What is in the image?,bottle,hand sanitizer,False
97/97051e18.jpg,What is the height?,6.1in,tall,False
97/97051e18.jpg,What color is the pump?,blue,blue,True
f5/f5728637.jpg,What is in the image?,Cleanser,hand and tube,False
f5/f5728637.jpg,What is the height?,7.0in,tall,False
f5/f5728637.jpg,What color is the cap?,Purple,purple,True
97/979806cd.jpg,What is in the image?,Car,car,True
97/979806cd.jpg,What color is the car?,Black,black,True
97/979806cd.jpg,How many doors does it have?,Five,2,False
31/3199ce93.jpg,What is shown in the image?,Ingredients,barcode,False
31/3199ce93.jpg,What word is written first?,Ingredients,end,False
31/3199ce93.jpg,What color is the text?,Black,black,True
44/448319de.jpg,What is in the image?,bag,man ' s torso,False
44/448319de.jpg,What is the height?,9.4in,3 feet,False
44/448319de.jpg,What color is it?,brown,white,False
d1/d189389b.jpg,What is depicted in the image?,Box,black bag,False
d1/d189389b.jpg,What color is the laundry basket?,Black,black,True
d1/d189389b.jpg,What is the shape of the container?,Rectangular,rectangle,False
6c/6c3ae7de.jpg,What is in the image?,Hooks,toy,False
6c/6c3ae7de.jpg,What color is it?,Black,black,True
6c/6c3ae7de.jpg,How many hooks are there?,Three,3,True
88/88e01cc6.jpg,What is shown in the image?,Ingredients,words,False
88/88e01cc6.jpg,What color is the background?,Blue,blue,True
88/88e01cc6.jpg,What is listed in the image?,Spinach,words,False
b8/b85dbc2b.jpg,What is depicted?,Bulb,light bulb,False
b8/b85dbc2b.jpg,What is the height?,13cm,15 feet,False
b8/b85dbc2b.jpg,What color is it?,White,white,True
af/af3cb2e8.jpg,What is pictured?,Ball,man,False
af/af3cb2e8.jpg,What is the diameter?,12in,6 inches,False
af/af3cb2e8.jpg,What color is it?,Black,black,True
c2/c289c8f5.jpg,What is in the image?,box,box,True
c2/c289c8f5.jpg,What is the height?,12cm,tall,False
c2/c289c8f5.jpg,What is the color?,brown,white,False
38/38c43477.jpg,What is shown?,Ingredients,zebra,False
38/38c43477.jpg,What is the color?,Black,black and white,False
38/38c43477.jpg,What word is repeated?,Arugula,endorse,False
4d/4d02a42e.jpg,What is in the image?,Sofa,couch,False
4d/4d02a42e.jpg,What color is the sofa?,Beige,tan,False
4d/4d02a42e.jpg,What is the shape of the sofa?,Sectional,l,False
8c/8c2cc14f.jpg,What is in the image?,Scale,cell phone,False
8c/8c2cc14f.jpg,What color is it?,Black,black,True
8c/8c2cc14f.jpg,What is the shape?,Rectangular,rectangle,False
ff/ff7ecaaf.jpg,What is in the image?,Box,man,False
ff/ff7ecaaf.jpg,What is the height?,21cm,6 feet,False
ff/ff7ecaaf.jpg,What color is the box?,Brown,brown,True
2b/2b593c60.jpg,What is in the image?,Mop,man,False
2b/2b593c60.jpg,What is the height?,17in,5 ' 8,False
2b/2b593c60.jpg,What color is it?,Beige,white,False
94/94a8581f.jpg,What's pictured?,Wipes,man,False
94/94a8581f.jpg,What's the height?,10cm,5 ' 8,False
94/94a8581f.jpg,What color are the wipes?,White,white,True
59/59d4a93a.jpg,What is in the image?,Bottle,man ' s head,False
59/59d4a93a.jpg,What is the height?,11in,5 feet,False
59/59d4a93a.jpg,What color is the liquid?,Blue,blue,True
d9/d9653691.jpg,What is in the image?,Leg,phone,False
d9/d9653691.jpg,What color is it?,Gray,silver,False
d9/d9653691.jpg,What is the shape?,Rectangular,rectangle,False
c1/c16309e8.jpg,What is depicted?,Blade,silver box,False
c1/c16309e8.jpg,What is the primary color?,Silver,silver,True
c1/c16309e8.jpg,How many are shown?,100x,2,False
c4/c456fd95.jpg,What is in the image?,Toaster,man,False
c4/c456fd95.jpg,What is the height?,18cm,tall,False
c4/c456fd95.jpg,What color is it?,Steel,white,False
43/431f94d3.jpg,What is in the image?,Bag,man,False
43/431f94d3.jpg,What is the height?,30in,10 feet,False
43/431f94d3.jpg,What color is the drawstring?,Pink,red,False
0d/0d2ac3fc.jpg,What is depicted in the image?,Pan,man,False
0d/0d2ac3fc.jpg,What is the diameter of the pan?,14in,6 inches,False
0d/0d2ac3fc.jpg,What color is the pan?,Black,black,True
d1/d1976fe5.jpg,What is shown?,Ingredients,microwave,False
d1/d1976fe5.jpg,What color is the text?,Black,black,True
d1/d1976fe5.jpg,What is the text about?,Oil,radio station,False
f0/f0a0c60f.jpg,What is in the image?,Cart,person,False
f0/f0a0c60f.jpg,What is the height?,40in,10 feet,False
f0/f0a0c60f.jpg,What color is it?,Black,black and white,False
0f/0fd6f097.jpg,What is in the image?,Muesli,jar of honey,False
0f/0fd6f097.jpg,What is the height?,23cm,5 feet,False
0f/0fd6f097.jpg,What color is the container?,Red,red,True
37/3780ee85.jpg,What is depicted in this image?,Tissue,first aid kit,False
37/3780ee85.jpg,What is the height of the box?,9cm,3 feet,False
37/3780ee85.jpg,What color is the box?,Blue,white,False
97/97db90f5.jpg,What is in the image?,box,man ' s chest,False
97/97db90f5.jpg,What is the height?,4.5in,tall,False
97/97db90f5.jpg,What color is the box?,brown,brown,True
79/79a8d64b.jpg,What is in the image?,Vacuum,vacuum,True
79/79a8d64b.jpg,How tall is it?,46in,5 feet,False
79/79a8d64b.jpg,What color is it?,Black,black,True
52/52bf88ae.jpg,What is in the image?,Cheese,man ' s torso,False
52/52bf88ae.jpg,What is the height?,9.1in,5 feet,False
52/52bf88ae.jpg,What color is it?,White,white,True
02/02232842.jpg,What is in the image?,Can,red can,False
02/02232842.jpg,What is the height?,5.0in,tall,False
02/02232842.jpg,What color are the tomatoes?,Red,red,True
a5/a588c710.jpg,What is in the image?,Peppers,food,False
a5/a588c710.jpg,What is the height?,7cm,tall,False
a5/a588c710.jpg,What color is it?,Red,red,True
df/df31a049.jpg,What is depicted?,Bag,white sheet,False
df/df31a049.jpg,What's the height?,50in,30 feet,False
df/df31a049.jpg,What color is it?,Clear,white,False
3d/3d921cba.jpg,What is in the image?,Pillow,bed,False
3d/3d921cba.jpg,What color is it?,White,white,True
3d/3d921cba.jpg,What is the shape?,Rectangle,rectangle,True
31/3180bff7.jpg,What is shown in the image?,Mold,phone,False
31/3180bff7.jpg,What is the color?,Black,black,True
31/3180bff7.jpg,How long is the mold?,14in,1 foot,False
ef/ef5bfe2c.jpg,What is in the image?,Table,desk,False
ef/ef5bfe2c.jpg,What color is it?,Brown,brown,True
ef/ef5bfe2c.jpg,What is it made of?,Wood,wood,True
c6/c6a24e75.jpg,What is in the image?,box,man,False
c6/c6a24e75.jpg,What is the height?,11cm,tall,False
c6/c6a24e75.jpg,What is the material?,plastic,plastic,True
37/3749760f.jpg,What is in the image?,Lobia,man ' s torso,False
37/3749760f.jpg,What is the height?,28cm,tall,False
37/3749760f.jpg,What color are the beans?,Red,brown,False
76/762d37ba.jpg,What is in the image?,Cup,baby ' s sippy cup,False
76/762d37ba.jpg,What is the height?,12cm,tall,False
76/762d37ba.jpg,What color is the lid?,Green,green,True
7a/7afb4365.jpg,What is depicted in the image?,Bottle,man ' s silhouette,False
7a/7afb4365.jpg,What is the height of the bottle?,31cm,3 feet,False
7a/7afb4365.jpg,What color is the bottle?,Blue,blue,True
3c/3ca0f317.jpg,What is in the image?,Ingredients,black and white,False
3c/3ca0f317.jpg,What color is the text?,Black,black,True
3c/3ca0f317.jpg,Is the text opaque?,Yes,yes,True
3e/3eb5e432.jpg,What is in the image?,Cupcakes,man holding donut,False
3e/3eb5e432.jpg,What is the height?,7.1in,tall,False
3e/3eb5e432.jpg,How many are there?,Twelve,12,False
6a/6a77943a.jpg,What is in the image?,Rice,man ' s torso,False
6a/6a77943a.jpg,What is the height?,21cm,5 feet,False
6a/6a77943a.jpg,What color is it?,Brown,white,False
1e/1e4e0836.jpg,What is depicted in the image?,earrings,silver cross,False
1e/1e4e0836.jpg,What shape are the earrings?,cross,cross,True
1e/1e4e0836.jpg,What color are the earrings?,white,silver,False
e1/e1bf8f5d.jpg,What is in the image?,Case,iphone,False
e1/e1bf8f5d.jpg,What color is it?,Clear,gray,False
e1/e1bf8f5d.jpg,Is it transparent?,Yes,no,False
e8/e85743a1.jpg,What is in the image?,Oil,bottle,False
e8/e85743a1.jpg,What is the height?,11in,tall,False
e8/e85743a1.jpg,What color is the oil?,Green,yellow,False
9a/9a65d4f3.jpg,What is depicted in the image?,Holder,black handle,False
9a/9a65d4f3.jpg,What color is the holder?,Black,black,True
9a/9a65d4f3.jpg,What is the holder made of?,Metal,plastic,False
5e/5e49dc69.jpg,What is depicted?,Bottle,shadow,False
5e/5e49dc69.jpg,What is the height?,9cm,tall,False
5e/5e49dc69.jpg,What color is the bottle?,Brown,purple,False
e7/e7cc0145.jpg,What is in the image?,Bed,person,False
e7/e7cc0145.jpg,What is the height?,26in,20 feet,False
e7/e7cc0145.jpg,What is the color?,White,white,True
49/49d6165d.jpg,What is in the image?,box,man,False
49/49d6165d.jpg,What is the height?,4.5in,10 feet,False
49/49d6165d.jpg,What color is it?,white,white,True
9b/9b22727b.jpg,What is in the image?,Ingredients,blinds,False
9b/9b22727b.jpg,What color is the text?,Black,black,True
9b/9b22727b.jpg,What is the shape of the barcode?,Rectangular,rectangle,False
a5/a59488b7.jpg,What is in the image?,Diapers,man,False
a5/a59488b7.jpg,What is the height?,10in,5 feet,False
a5/a59488b7.jpg,What color is the package?,Yellow,yellow,True
52/520627c7.jpg,What is in the image?,Grabber,person,False
52/520627c7.jpg,What is the length?,26in,6 feet,False
52/520627c7.jpg,What color is it?,Black,white,False
ce/cea2f138.jpg,What is in the image?,bottle,bottle of medicine,False
ce/cea2f138.jpg,What is the height?,10cm,tall,False
ce/cea2f138.jpg,What color is the bottle?,brown,brown,True
0b/0b5fa07a.jpg,What is in the image?,Bulb,lamp,False
0b/0b5fa07a.jpg,What is the height?,5.1in,tall,False
0b/0b5fa07a.jpg,What color is it?,White,white,True
a3/a332203b.jpg,What is in the image?,Labels,man,False
a3/a332203b.jpg,What is the height?,30cm,5 feet,False
a3/a332203b.jpg,What color are the labels?,White,white,True
ad/adfe0d87.jpg,What is in the image?,Spray,man ' s body,False
ad/adfe0d87.jpg,What is the height?,24cm,5 feet,False
ad/adfe0d87.jpg,What color is it?,Blue,blue,True
e7/e7a24d11.jpg,What is in the image?,Eggs,man,False
e7/e7a24d11.jpg,What is the height?,4.1in,tall,False
e7/e7a24d11.jpg,What color are they?,Brown,white,False
26/26dd5c9e.jpg,What is in the image?,Pillow,bed,False
26/26dd5c9e.jpg,What color is it?,Champagner,white,False
26/26dd5c9e.jpg,What is its shape?,Rectangle,rectangle,True
4b/4b5fd2cd.jpg,What is depicted in the image?,Litter,cat,False
4b/4b5fd2cd.jpg,What is the height of the bag?,15in,15 inches,False
4b/4b5fd2cd.jpg,What color is the bag?,White,white,True
da/da6d8157.jpg,What is in the image?,Fabric,white cloth,False
da/da6d8157.jpg,What color is it?,White,white,True
da/da6d8157.jpg,What is the shape?,Square,circle,False
67/67e8a640.jpg,What is depicted in the image?,Flowers,flowers,True
67/67e8a640.jpg,What color are the flowers?,Purple,purple,True
67/67e8a640.jpg,How many flowers are shown?,Three,3,True
ef/ef88ab9b.jpg,What is in the image?,Case,phone,False
ef/ef88ab9b.jpg,What color is it?,Brown,red,False
ef/ef88ab9b.jpg,What is the case made of?,Leather,leather,True
d0/d0d9bfce.jpg,What is depicted in the image?,Softgels,two black and white signs,False
d0/d0d9bfce.jpg,What color are the objects?,Black,black,True
d0/d0d9bfce.jpg,How many items are shown?,Two,2,True
02/0268c9fe.jpg,What is in the image?,Lamp,blender,False
02/0268c9fe.jpg,What is the primary color?,Clear,white,False
02/0268c9fe.jpg,What material is the base made from?,Metal,glass,False
b7/b7c4aeea.jpg,What is in the image?,light,lights,False
b7/b7c4aeea.jpg,What color is it?,black,black,True
b7/b7c4aeea.jpg,How many heads are there?,two,2,True
f3/f3f63b92.jpg,What is depicted?,Ring,wedding ring,False
f3/f3f63b92.jpg,What color is it?,Silver,white,False
f3/f3f63b92.jpg,How many stones are there?,Five,10,False
20/205ce7b2.jpg,What is depicted in the image?,Marker,tube of toothpaste,False
20/205ce7b2.jpg,What color is the marker?,Red,red,True
20/205ce7b2.jpg,Is the marker opaque?,Yes,yes,True
cb/cbf81823.jpg,What is in the image?,Case,phone,False
cb/cbf81823.jpg,What color is the case?,Blue,blue,True
cb/cbf81823.jpg,What is the grip?,Slim,grip,False
3d/3d06add0.jpg,What is in the image?,Jars,logo,False
3d/3d06add0.jpg,What color are the lids?,red,white,False
3d/3d06add0.jpg,How many containers are shown?,eight,9,False
3d/3d2ffcc5.jpg,What is in the image?,Chair,stool,False
3d/3d2ffcc5.jpg,What is the color?,Blue,blue,True
3d/3d2ffcc5.jpg,What is the height?,43cm,13 inches,False
d4/d46b3cc9.jpg,What is in the image?,Ingredients,instructions,False
d4/d46b3cc9.jpg,What color is the text?,Black,black,True
d4/d46b3cc9.jpg,Is it transparent or opaque?,Opaque,opaque,True
01/01fe36d8.jpg,What is in the image?,Wardrobe,bookcase,False
01/01fe36d8.jpg,What is the height?,177cm,tall,False
01/01fe36d8.jpg,What color is it?,Grey,black,False
02/025402b2.jpg,What is in the image?,Adapter,white cord,False
02/025402b2.jpg,What color is it?,White,white,True
02/025402b2.jpg,What shape is the adapter?,Rectangular,square,False
70/70f438ef.jpg,What is in the image?,Knife,cell phone,False
70/70f438ef.jpg,What color is the handle?,Black,silver,False
70/70f438ef.jpg,What material is the handle?,Rubber,plastic,False
c4/c4a2c666.jpg,What is in the image?,Soap,bottle,False
c4/c4a2c666.jpg,What color is the soap?,Beige,white,False
c4/c4a2c666.jpg,What is the shape of the bottle?,Bottle,bottle,True
62/62b45cbb.jpg,What is in the image?,bottle,vitamins and medicine,False
62/62b45cbb.jpg,What color is the bottle?,white,white,True
62/62b45cbb.jpg,Is it opaque?,yes,yes,True
f7/f7de8a3a.jpg,What is in the image?,Jug,plastic jug,False
f7/f7de8a3a.jpg,What is the shape?,Jug,jug,True
f7/f7de8a3a.jpg,Is it transparent?,Yes,no,False
33/339cdf89.jpg,What is in the image?,Knob,door,False
33/339cdf89.jpg,What color is it?,Brass,silver,False
33/339cdf89.jpg,What is the shape?,Round,square,False
b0/b06a3f61.jpg,What is in the image?,Case,girl and phone,False
b0/b06a3f61.jpg,What color is the case?,Black,black,True
b0/b06a3f61.jpg,What is shown on the case?,Stars,couple,False
d2/d28218ab.jpg,What is depicted?,Lipstick,lipstick,True
d2/d28218ab.jpg,What color is it?,Pink,pink,True
d2/d28218ab.jpg,Is it opaque?,Matte,no,False
f6/f610a095.jpg,What is in the image?,Case,laptop,False
f6/f610a095.jpg,What color is it?,Pink,pink,True
f6/f610a095.jpg,What is the object made of?,Plastic,metal,False
4f/4fb03938.jpg,What is in the image?,Hook,toilet paper holder,False
4f/4fb03938.jpg,What color is it?,Chrome,white,False
4f/4fb03938.jpg,How many hooks are there?,Two,2,True
f7/f7ccf1b8.jpg,What is in the image?,Handle,toilet,False
f7/f7ccf1b8.jpg,What color is it?,Silver,white,False
f7/f7ccf1b8.jpg,What is the shape?,Curved,toilet,False
76/76b2f5b7.jpg,What is in the image?,Stethoscope,handle of knife,False
76/76b2f5b7.jpg,What color is the tube?,Black,silver,False
76/76b2f5b7.jpg,What material is the chestpiece?,Metal,leather,False
45/456cdd3a.jpg,What is depicted in the image?,Handle,shelf,False
45/456cdd3a.jpg,What color is the handle?,Bronze,silver,False
45/456cdd3a.jpg,How many handles are shown?,One,1,True
ab/abff895d.jpg,What is in the image?,Bed,bed,True
ab/abff895d.jpg,What color is it?,White,white,True
ab/abff895d.jpg,What is the shape?,Rectangular,rectangle,False
96/96096b9e.jpg,What is depicted in the image?,Earrings,earrings,True
96/96096b9e.jpg,What color are the earrings?,Gold,white,False
96/96096b9e.jpg,How many earrings are shown?,Two,2,True
e9/e9d2ba8e.jpg,What is in the image?,Chrome,toilet,False
e9/e9d2ba8e.jpg,What color is it?,Chrome,white,False
e9/e9d2ba8e.jpg,How many are there?,Three,3,True
aa/aa783fbb.jpg,What is in the image?,Holder,pipe,False
aa/aa783fbb.jpg,What color is it?,Black,black,True
aa/aa783fbb.jpg,What is the shape?,Bar,octagon,False
b7/b7e4bb6b.jpg,What is depicted?,Ball,ball,True
b7/b7e4bb6b.jpg,What color is it?,Pink,pink,True
b7/b7e4bb6b.jpg,What is its texture?,Spiky,bumpy,False
da/da053cfa.jpg,What is in the image?,Shelf,tools,False
da/da053cfa.jpg,What is the shape?,Triangular,triangle,False
da/da053cfa.jpg,What color are the brackets?,Chrome,silver,False
c1/c1600e82.jpg,What is depicted?,Handle,toilet,False
c1/c1600e82.jpg,What color is it?,Bronze,black,False
c1/c1600e82.jpg,What is its shape?,Round,round,True
77/770c7131.jpg,What is depicted in the image?,Bottle,bottle of vitamin water,False
77/770c7131.jpg,What color is the bottle?,White,white,True
77/770c7131.jpg,How many tablets are there?,240,1,False
de/de26cddb.jpg,What is depicted?,Necklace,bottle,False
de/de26cddb.jpg,What color is it?,White,silver,False
de/de26cddb.jpg,What is the pendant's shape?,Cube,circle,False
0d/0da69d4c.jpg,What is in the image?,Sandal,flip flop,False
0d/0da69d4c.jpg,What color is the sandal?,Black,white,False
0d/0da69d4c.jpg,What is the sole color?,White,white,True
75/750f223d.jpg,What is in the image?,Packet,pillow case,False
75/750f223d.jpg,What color is the packet?,Blue,white,False
75/750f223d.jpg,Is it opaque?,Yes,yes,True
1a/1a265390.jpg,What is in the image?,bottles,bottles,True
1a/1a265390.jpg,What color is the liquid?,blue,blue,True
1a/1a265390.jpg,How many are there?,six,6,True
f4/f49056c5.jpg,What is depicted in the image?,Knob,door handle,False
f4/f49056c5.jpg,What color is the doorknob?,Black,silver,False
f4/f49056c5.jpg,What shape is the knob?,Round,round,True
36/36ace913.jpg,What is in the image?,Case,phone,False
36/36ace913.jpg,What color is it?,Blue,blue,True
36/36ace913.jpg,What is the object made from?,Silicone,plastic,False
b3/b3565843.jpg,What is in the image?,Adapter,microphone,False
b3/b3565843.jpg,What color is the main adapter?,Black,black,True
b3/b3565843.jpg,What material is the adapter made of?,Plastic,metal,False
26/262ea5ce.jpg,What's depicted in the image?,Plug,white electric cord,False
26/262ea5ce.jpg,What color is the plug?,White,white,True
26/262ea5ce.jpg,What is the shape of the plug?,Rectangular,u,False
ba/ba39ee35.jpg,What is in the image?,knob,black lamp,False
ba/ba39ee35.jpg,What color is it?,black,black,True
ba/ba39ee35.jpg,What is its shape?,round,round,True
4c/4ca8d326.jpg,What is in the image?,Plates,plates,True
4c/4ca8d326.jpg,What color are the plates?,Blue,blue,True
4c/4ca8d326.jpg,How many plates are shown?,Three,3,True
23/231a2f9c.jpg,What is depicted?,Case,colorful pattern,False
23/231a2f9c.jpg,What color is dominant?,Red,green,False
23/231a2f9c.jpg,What shapes are shown?,Triangles,triangles,True
9f/9fc99d57.jpg,What is in the image?,rug,tile,False
9f/9fc99d57.jpg,What color is it?,grey,blue,False
9f/9fc99d57.jpg,What is the shape?,rectangle,square,False
f9/f9761d4e.jpg,What is depicted?,Board,laptop,False
f9/f9761d4e.jpg,What color is the board?,Blue,blue,True
f9/f9761d4e.jpg,What material is the frame?,Aluminum,metal,False
6a/6a8d64df.jpg,What is in the image?,bottle,vitaminwater,False
6a/6a8d64df.jpg,What color is the bottle?,white,white,True
6a/6a8d64df.jpg,How many tablets?,565tablets,1,False
87/8735e403.jpg,What is in the image?,text,medical information,False
87/8735e403.jpg,What color is the text?,green,black,False
87/8735e403.jpg,Is it transparent or opaque?,opaque,opaque,True
b5/b5271f54.jpg,What is depicted in the image?,Box,box,True
b5/b5271f54.jpg,What color is the box?,Green,green,True
b5/b5271f54.jpg,How many boxes are shown?,One,one,True
1e/1e072631.jpg,What is shown in the image?,bed,bedroom,False
1e/1e072631.jpg,What color is the bedding?,Green,green,True
1e/1e072631.jpg,How many pillows are visible?,One,2,False
73/732b0c5a.jpg,What is in the image?,Table,cabinet,False
73/732b0c5a.jpg,What is the height?,500mm,10 feet,False
73/732b0c5a.jpg,What color is it?,White,white,True
15/15bd5a05.jpg,What is depicted in the image?,Adapter,power cord,False
15/15bd5a05.jpg,What color is the adapter?,White,white,True
15/15bd5a05.jpg,How many adapters are shown?,One,2,False
98/981bcd76.jpg,What is in the image?,Case,laptop,False
98/981bcd76.jpg,What color is it?,Clear,blue,False
98/981bcd76.jpg,Is it transparent?,Yes,yes,True
c4/c4d9cdb0.jpg,What is in the image?,Case,black object,False
c4/c4d9cdb0.jpg,What color is the case?,Black,black,True
c4/c4d9cdb0.jpg,What is written on the case?,Forever,energie2,False
08/08bcb7da.jpg,What item is visible?,Sandal,shoe,False
08/08bcb7da.jpg,What color is the sandal?,Cognac,brown,False
08/08bcb7da.jpg,What is the sandal made of?,Leather,leather,True
96/96104577.jpg,What is depicted?,MERLOT,menu,False
96/96104577.jpg,What is the serving temperature?,12-18°C,350,False
96/96104577.jpg,What country is the wine from?,USA,usa,True
63/63d9ab78.jpg,What is in the image?,Handle,door,False
63/63d9ab78.jpg,What color is it?,Nickel,white,False
63/63d9ab78.jpg,What shape is the lever?,Curve,oval,False
89/89bacd7f.jpg,What is in the image?,Juice,juice box,False
89/89bacd7f.jpg,What color is the carton?,Yellow,yellow,True
89/89bacd7f.jpg,How much is the volume?,1L,1. 00,False
28/282e5cdd.jpg,What is depicted in this image?,Cabinet,wooden shelf,False
28/282e5cdd.jpg,What color is the drawer?,Green,brown,False
28/282e5cdd.jpg,What is the main color of the cabinet?,Wood,brown,False
7f/7f04a9a6.jpg,What is in the image?,Handle,door handle,False
7f/7f04a9a6.jpg,What color is the handle?,Bronze,black,False
7f/7f04a9a6.jpg,How many keys are shown?,Two,2,True
f5/f53edb85.jpg,What is depicted?,Spoon,sign,False
f5/f53edb85.jpg,What color is it?,Silver,silver,True
f5/f53edb85.jpg,What is it made of?,Steel,metal,False
d3/d3c620ef.jpg,What is in the image?,Knob,door,False
d3/d3c620ef.jpg,What color is the knob?,Bronze,black,False
d3/d3c620ef.jpg,What is the knob made of?,Metal,metal,True
0f/0fa03d80.jpg,What is in the image?,Strap,scissors,False
0f/0fa03d80.jpg,What color is it?,Black,black,True
0f/0fa03d80.jpg,How many straps are shown?,One,1,True
e7/e740fe2c.jpg,What is in the image?,Case,phone,False
e7/e740fe2c.jpg,What color is it?,Blue,blue,True
e7/e740fe2c.jpg,What is the case made of?,TPU,plastic,False
33/338d7993.jpg,What is in the image?,Wine,wine bottle,False
33/338d7993.jpg,What color is the wine?,Red,red,True
33/338d7993.jpg,What is the shape of the bottle?,Bottle,bottle shaped,False
49/49a55a6b.jpg,What is depicted?,Footrest,chair,False
49/49a55a6b.jpg,What color is the fabric?,Anthracite,gray,False
49/49a55a6b.jpg,What material are the legs?,Metal,metal,True
19/19801e64.jpg,What is depicted?,Torch,vase,False
19/19801e64.jpg,What color is the top?,Bronze,black,False
19/19801e64.jpg,What is the base made of?,Metal,glass,False
b5/b5691e1c.jpg,What is in the image?,Shampoo,hair color,False
b5/b5691e1c.jpg,What color is the bottle?,White,white,True
b5/b5691e1c.jpg,What is the size?,10fl.oz,large,False
83/8366d6fd.jpg,What is in the image?,Stand,desk,False
83/8366d6fd.jpg,What is the color?,Grey,black,False
83/8366d6fd.jpg,What is the height?,56cm,tall,False
c2/c2b15441.jpg,What is pictured?,Shorts,woman,False
c2/c2b15441.jpg,What color is the band?,Blue,blue,True
c2/c2b15441.jpg,What color are the shorts?,Black,black,True
5c/5c38d04c.jpg,What is in the image?,Sconce,lamp,False
5c/5c38d04c.jpg,What is the height?,"8.5""",15 feet,False
5c/5c38d04c.jpg,What color is it?,Bronze,black,False
9e/9e7c7a0f.jpg,What is depicted?,Cart,white shelf,False
9e/9e7c7a0f.jpg,What color is the wheel?,Beige,tan,False
9e/9e7c7a0f.jpg,What is the cart made of?,Plastic,plastic,True
8a/8a892425.jpg,What is in the image?,Mattress,can,False
8a/8a892425.jpg,What is the shape?,Cylinder,cylinder,True
8a/8a892425.jpg,What color is it?,White,white,True
3f/3fdbdfe7.jpg,What is in the image?,Cabinet,white drawer,False
3f/3fdbdfe7.jpg,What color is it?,White,white,True
3f/3fdbdfe7.jpg,How many drawers are visible?,Two,3,False
e5/e5f07c72.jpg,What is in the image?,Case,iphone,False
e5/e5f07c72.jpg,What color is the frame?,Black,black,True
e5/e5f07c72.jpg,Is it transparent?,Yes,no,False
2f/2f33b656.jpg,What is in the image?,light,toilet,False
2f/2f33b656.jpg,What color is it?,white,white,True
2f/2f33b656.jpg,What is the shape?,round,round,True
eb/ebd7aa85.jpg,What is in the image?,Case,phones,False
eb/ebd7aa85.jpg,What color is it?,Black,black,True
eb/ebd7aa85.jpg,What pattern is shown?,Stripes,stripes,True
5d/5d34ad4a.jpg,What is in the image?,ingredients,words,False
5d/5d34ad4a.jpg,What color is the text?,black,black,True
5d/5d34ad4a.jpg,What is the material of the label?,paper,paper,True
d5/d5a3c0b5.jpg,What is in the image?,Plug,power cord,False
d5/d5a3c0b5.jpg,What color is it?,Black,black,True
d5/d5a3c0b5.jpg,What is the shape?,Rectangular,rectangle,False
28/2867bf0d.jpg,What is depicted in the image?,Marker,toothbrush,False
28/2867bf0d.jpg,What color is the body?,White,white,True
28/2867bf0d.jpg,What color is the tip?,Black,black,True
0e/0e6eb98e.jpg,What is in the image?,Microphone,microphone,True
0e/0e6eb98e.jpg,What color is it?,Black,black,True
0e/0e6eb98e.jpg,What is the shape?,Cylinder,circle,False
bc/bcfbe8b3.jpg,What is in the image?,Strap,scissors,False
bc/bcfbe8b3.jpg,What color is the strap?,Red,red,True
bc/bcfbe8b3.jpg,What is the shape of the hook?,Hook,hook,True
5e/5edab064.jpg,What is pictured?,Case,hello kitty,False
5e/5edab064.jpg,What color is the case?,Pink,pink,True
5e/5edab064.jpg,What is on the case?,Kitty,hello kitty,False
ec/ecd1f73b.jpg,What is in the image?,Light,vent,False
ec/ecd1f73b.jpg,What color is it?,White,white,True
ec/ecd1f73b.jpg,How long is it?,4ft,12 feet,False
97/97dc04eb.jpg,What is shown in the image?,Shelves,chair,False
97/97dc04eb.jpg,What color are the shelves?,Black,silver,False
97/97dc04eb.jpg,How many shelves are there?,Three,4,False
39/3966d004.jpg,What is in the image?,Pad,paper,False
39/3966d004.jpg,What color is it?,Blue,blue,True
39/3966d004.jpg,What is the shape?,Rectangular,rectangle,False
3a/3a5326ad.jpg,What is in the image?,Dispenser,soap dispenser,False
3a/3a5326ad.jpg,What color is it?,White,white,True
3a/3a5326ad.jpg,What is the dispenser made of?,Ceramic,plastic,False
e4/e46b3ad0.jpg,What is depicted?,Light,white light,False
e4/e46b3ad0.jpg,What color is it?,White,white,True
e4/e46b3ad0.jpg,What is its shape?,Round,round,True
8e/8e5efc45.jpg,What is in the image?,Toothbrush,toothbrush,True
8e/8e5efc45.jpg,What color is the button?,Blue,blue,True
8e/8e5efc45.jpg,What color is the handle?,White,white,True
f5/f558d6aa.jpg,What is in the image?,Case,two phones,False
f5/f558d6aa.jpg,What color is the case?,Blue,blue,True
f5/f558d6aa.jpg,Is it transparent?,Yes,no,False
26/26af7c99.jpg,What is depicted in the image?,Knife,knife,True
